id,ug_cm2,erro
ACC918,0.2340581151,0.0418712504
ACC920,0.2376996703,0.0418134714
ACC921,6.1852455311,0.1494094534
ACC922,10.5911123116,0.2725038256
ACC923,7.132890432,0.1756632891
ACC924,8.8504248799,0.2236241334
ACC925,7.5663114433,0.1877297159
ACC926,5.7486529133,0.1373950915
ACC929,6.39521087,0.1552079958
ACC930,7.8475502063,0.1955744718
ACC931,7.2057360414,0.1776891398
ACC932,8.0273061351,0.2005939518
ACC933,8.0273061351,0.2005939518
ACC934,9.3881831176,0.2387032341
ACC935,10.7171351584,0.2760494002
ACC936,8.5906190252,0.2163476843
ACC937,10.6535805061,0.2742612364
ACC938,5.6996011648,0.1360493893
ACC940,7.2303442179,0.1783737064
ACC941,9.4330217218,0.2399615252
ACC942,8.3146917463,0.2086268038
ACC943,8.2488467145,0.2067855225
ACC944,0.3299382975,0.0404104792
ACC945,9.7633122333,0.2492345589
ACC946,7.4859939158,0.1854914355
ACC947,7.5663114433,0.1877297159
ACC948,8.8121596046,0.2225520471
ACC949,9.813031373,0.2506310528
ACC950,6.39521087,0.1552079958
ACC952,7.3051789231,0.1804561375
ACC953,9.3438880251,0.2374603358
ACC956,9.0480027479,0.2291616907
ACC957,9.5709362173,0.2438326478
ACC958,10.4692910178,0.2690771807
ACC959,7.7895442202,0.1939555975
ACC960,0.337418956,0.0403019987
ACC962,6.76715541,0.1655071487
ACC963,8.1206124907,0.2032009719
ACC964,0.2890661843,0.0410175
ACC966,7.8769021745,0.196393815
ACC967,7.996726037,0.1997397556
ACC968,9.0888333447,0.2303064577
ACC970,8.9676852204,0.2269102223
ACC971,9.9145462451,0.2534828362
ACC972,8.4157387481,0.2114533626
ACC973,8.5549670313,0.2153496589
ACC974,6.39521087,0.1552079958
ACC975,9.0480027479,0.2291616907
ACC977,8.8890950862,0.2247076934
ACC979,7.7608828938,0.1931558598
ACC980,7.996726037,0.1997397556
ACC981,8.0581442961,0.2014554699
ACC982,8.7368105353,0.2204413539
ACC983,6.877565633,0.1685703607
ACC984,7.0379682018,0.1730249098
ACC985,8.5196595064,0.2143613978
ACC986,8.1206124907,0.2032009719
ACC987,8.2488467145,0.2067855225
ACC988,8.2488467145,0.2067855225
ACC990,7.3815782296,0.1825830579
ACC991,6.2982741411,0.152529428
ACC993,5.986691491,0.1439378103
ACC994,9.1301253139,0.2314642944
ACC995,11.1959517894,0.2895270423
ACC996,0.2890661843,0.0410175
ACC997,10.0723103298,0.2579159956
ACC998,1.6312011646,0.0382648997
ACC999,6.5150347325,0.158522332
ACC1001,2.3936729299,0.0512938251
ACC1002,1.6365398075,0.0383291158
ACC1003,0.8684256819,0.0351104929
ACC1004,0.7828409646,0.0355693998
ACC1005,0.7870729285,0.0355429515
ACC1006,0.791309799,0.0355168592
ACC1007,0.7870729285,0.0355429515
ACC1008,7.3051789231,0.1804561375
ACC1009,7.2551192307,0.1790630185
ACC1010,9.4330217218,0.2399615252
ACC1011,10.78181473,0.2778694053
ACC1012,7.3304683001,0.1811600769
ACC1013,9.0888333447,0.2303064577
ACC1014,10.1814020248,0.2609822898
ACC1015,8.4157387481,0.2114533626
ACC1016,7.9064918131,0.1972199039
ACC1017,6.681167904,0.1631233136
AFR1,11.5006532358,0.2981085701
AFR2,0.2159045736,0.0421618784
AFR3,5.9691648368,0.1434554143
AFR4,1.7504915915,0.0398125751
AFR5,1.1472405946,0.0347679045
AFR6,10.5911123116,0.2725038256
AFR7,6.4746553117,0.1574050337
AFR8,3.4449496408,0.0759847835
AFR9,2.1705862111,0.0468279865
AFR10,2.1954032871,0.0473037947
AFR11,7.996726037,0.1997397556
AFR12,6.5558653292,0.159652517
AFR13,0.4864387834,0.0383222
AFR14,0.212284662,0.0422203427
AFR15,5.0878862374,0.1193550777
AFR16,4.4584479595,0.1024046985
AFR17,3.6708745044,0.0817384103
AFR18,0.3599532539,0.0399802441
AFR19,3.5426402805,0.0784602304
AFR20,0.3411650357,0.0402479855
AFR21,8.4846898578,0.2133827146
AFR22,3.2156848979,0.0702619274
AFR23,5.8487769955,0.1401446876
AFR24,6.4746553117,0.1574050337
AFR25,6.8330004417,0.1673336437
AFR26,4.367085691,0.0999704638
AFR27,1.728510771,0.0395101818
AFR28,2.4466347322,0.0524103683
AFR29,10.9147130264,0.2816095912
AFR30,10.1814020248,0.2609822898
AFR31,2.1398000105,0.0462458198
AFR32,0.3336767126,0.0403561638
AFR33,5.8998869251,0.1415496346
AFR34,3.1022385246,0.0674823558
AFR35,11.1235870407,0.2874895134
AFR36,10.6535805061,0.2742612364
AFR37,1.0141754085,0.0347078027
AFR38,4.611962956,0.1065115962
AFR39,8.0273061351,0.2005939518
AFR40,9.6658584475,0.2464977616
AFR41,4.8874173088,0.113926682
AFR42,0.2195280745,0.0421035255
AFR43,10.6535805061,0.2742612364
AFR44,6.9000537064,0.1691945743
AFR45,4.0434849761,0.0914179657
AFR46,4.7221512153,0.1094711732
AFR47,3.6153650766,0.0803155753
AFR48,2.0729697118,0.045014449
AFR49,9.1301253139,0.2314642944
AFR50,0.311303375,0.0406842665
AFR51,8.1522516528,0.2040852138
AFR52,1.7066613762,0.0392171081
AFR53,0.5177727408,0.0379526901
AFR54,1.1895416503,0.0348726515
AFR55,6.76715541,0.1655071487
AFR56,7.6762234999,0.1907942561
AFR57,8.1206124907,0.2032009719
AFR58,8.2816209288,0.2077019576
AFR60,7.2303442179,0.1783737064
AFR61,0.7241023802,0.0359758612
AFR62,0.605352759,0.0370136126
AFR63,0.6703920802,0.0364103269
AFR64,7.7895442202,0.1939555975
AFR66,4.7346019953,0.1098061692
AFR67,4.8102109075,0.1118428697
AFR69,5.6192836373,0.1338479405
AFR72,7.0379682018,0.1730249098
AFR73,6.7889721935,0.1661122299
AFR74,9.4330217218,0.2399615252
AFR75,7.5934810882,0.188487092
AFR76,6.76715541,0.1655071487
AFR77,6.0397815346,0.1453996417
AFR78,8.0273061351,0.2005939518
AFR79,5.3586990293,0.1267241188
AFR80,7.6484340093,0.1900192744
AFR81,9.4330217218,0.2399615252
AFR82,8.3480645846,0.2095602145
AFR83,10.1264491036,0.2594376184
AFR85,6.1852455311,0.1494094534
AFR86,9.3001234254,0.2362324621
AFR87,6.2791915892,0.1520024342
AFR88,7.7895442202,0.1939555975
AFR89,0.5374937838,0.0377290059
AFR90,0.695083393,0.0362032855
AFR91,0.8511476337,0.0351901336
AFR92,0.7324360221,0.0359137698
AFR93,2.8703869715,0.0619337686
AFR94,0.5692705092,0.0373833744
AFR95,0.7241023802,0.0359758612
AFR96,0.7407887124,0.0358529921
AFR97,0.8640985051,0.0351298138
AFR98,1.3588644776,0.0356948865
AFR99,0.695083393,0.0362032855
AFR100,1.1100463764,0.0347098204
AFR101,4.0331766466,0.0911475248
AFR102,10.1264491036,0.2594376184
AFR103,0.1584119361,0.0431099594
AFR104,0.2449936855,0.0416982689
AFR105,4.1481998885,0.0941726067
AFR106,4.0331766466,0.0911475248
AFR107,0.1655492438,0.0429900361
AFR108,4.0954673661,0.0927837594
AFR109,7.8769021745,0.196393815
AFR110,9.2568767621,0.2350192579
AFR111,0.1834537401,0.0426919407
AFR112,4.4239188799,0.1014838
AFR113,9.1301253139,0.2314642944
AFR114,1.1193095002,0.0347212982
AFR115,5.8318979798,0.1396809052
AFR116,5.1994765994,0.1223869004
AFR117,0.7366099808,0.0358832157
AFR118,8.9281788854,0.2258029721
AFR119,0.2632926742,0.0414123905
AFR120,1.5729851552,0.0375971211
AFR121,4.6973762024,0.1088049273
AFR122,3.0546764598,0.0663288113
AFR123,10.5911123116,0.2725038256
AFR124,3.7462235737,0.0836784655
AFR125,0.2050555788,0.0423376015
AFR126,0.6134196506,0.0369343172
AFR127,4.064189283,0.0919615524
AFR128,6.5558653292,0.159652517
AFR129,4.6850514002,0.1084736618
AFR130,0.1762814113,0.0428108802
AFR132,10.8476597617,0.2797223989
AFR133,1.995532576,0.0436471823
AFR134,0.8083065757,0.0354160917
AFR135,9.5709362173,0.2438326478
AFR136,6.2602081678,0.1514782776
AFR137,0.5732620993,0.0373412701
AFR138,6.7454681036,0.1649057591
AFR139,6.7024758384,0.1637138835
AFR140,3.0389590145,0.0659492391
AFR141,11.1235870407,0.2874895134
AFR142,6.6179795793,0.1613725879
AFR143,11.3451276201,0.2937279467
AFR144,4.3783818372,0.1002710094
AFR145,8.626622276,0.2173556659
AFR146,0.1158783766,0.0438372042
AFR147,4.6973762024,0.1088049273
AFR148,1.237124359,0.03503923
AFR149,4.1375923328,0.0938929658
AFR150,4.9266409454,0.1149868418
AFR151,0.4169045426,0.0392017569
AFR152,4.311122876,0.0984833602
AFR153,5.6672620122,0.1351626902
AFR154,0.2376996703,0.0418134714
AFR155,10.6535805061,0.2742612364
AFR156,11.5006532358,0.2981085701
AFR157,10.5296940525,0.2707761344
AFR158,9.9663811623,0.2549392343
AFR159,11.9211511331,0.3099568719
AFR160,5.4334317032,0.1287640724
AFR161,12.1988264629,0.3177840793
AFR162,2.4801299291,0.0531263269
AFR163,0.2706380041,0.041298915
AFR164,6.5558653292,0.159652517
AFR165,3.7941181046,0.0849165501
AFR166,4.5879214193,0.1058671227
AFR167,3.1262537286,0.0680675371
AFR168,1.3243664429,0.0354762143
AFR169,6.0936542605,0.1468839311
AFR170,8.662983774,0.2183738012
AFR171,11.0526275218,0.2854917578
AFR172,10.8476597617,0.2797223989
AFR173,7.9363230024,0.1980528483
AFR174,7.7324446149,0.1923624549
AFR175,10.4692910178,0.2690771807
AFR176,8.4846898578,0.2133827146
AFR177,1.3837068601,0.0358680626
AFR178,8.7368105353,0.2204413539
AFR179,2.7020911474,0.0580407377
AFR180,0.7997983055,0.0354657507
AFR181,7.5934810882,0.188487092
AFR182,8.3146917463,0.2086268038
AFR183,3.8720794699,0.0869395537
AFR184,1.9837634824,0.0434453346
AFR185,0.2559620791,0.0415263712
AFR187,4.5759597052,0.1055466441
AFR188,7.1089277206,0.1749970869
AFR189,0.1441790051,0.0433509372
AFR190,10.78181473,0.2778694053
AFR191,9.7633122333,0.2492345589
AFR192,2.9004636877,0.0626423321
AFR193,11.2697785507,0.2916059513
AFR194,3.992231676,0.0900746788
AFR195,1.3737496322,0.0357970862
AFR196,0.8425391482,0.03523229
AFR197,6.39521087,0.1552079958
AFR198,4.8229658957,0.1121868505
AFR199,7.4334131469,0.1840266477
AFR201,0.2743162131,0.0412423698
AFR202,7.7324446149,0.1923624549
AFR203,6.7024758384,0.1637138835
AFR204,4.3000324263,0.0981890251
AFR205,5.1016500969,0.1197286585
AFR206,3.8918324931,0.0874535673
AFR207,5.2422174421,0.1235499038
AFR209,6.375616719,0.1546663675
AFR211,3.6615641799,0.0814993762
AFR213,4.9398096097,0.1153429932
AFR214,3.992231676,0.0900746788
AFR215,5.0741740247,0.1189830059
AFR216,3.6895666188,0.0822187757
AFR217,3.1992610482,0.0698571957
AFR218,3.8918324931,0.0874535673
AFR220,3.1423519943,0.068460799
AFR221,6.7454681036,0.1649057591
AFR222,0.2159045736,0.0421618784
AFR223,5.4943381196,0.130428493
AFR224,0.6703920802,0.0364103269
AFR225,0.8425391482,0.03523229
AFR226,0.4631133825,0.0386082552
AFR227,7.6762234999,0.1907942561
AFR228,7.3815782296,0.1825830579
AFR229,7.6762234999,0.1907942561
AFR230,8.381745011,0.2105023468
AFR231,8.9281788854,0.2258029721
AFR232,4.8102109075,0.1118428697
AFR235,6.6389211861,0.1619527056
AFR236,7.7608828938,0.1931558598
AFR237,4.5521531038,0.1049091683
AFR238,0.4476454212,0.0388030064
AFR239,0.3637225172,0.0399271705
AFR240,0.6540234061,0.0365543306
AFR241,0.5020721779,0.0381357
AFR242,0.6377277251,0.0367029643
AFR243,0.6458664822,0.0366280767
AFR244,0.6703920802,0.0364103269
AFR245,0.8382424982,0.0352539448
AFR246,0.6499426682,0.03659106
AFR247,0.8684256819,0.0351104929
AFR248,0.6621985781,0.036481742
AFR249,0.6621985781,0.036481742
AFR250,0.8640985051,0.0351298138
AFR251,0.6134196506,0.0369343172
AFR252,0.6621985781,0.036481742
AFR253,0.5613003852,0.0374683273
AFR254,0.5692705092,0.0373833744
AFR255,0.3599532539,0.0399802441
AFR256,0.4864387834,0.0383222
AFR257,0.8684256819,0.0351104929
AFR258,0.8296643243,0.0352983968
AFR259,0.5812583834,0.0372578148
AFR260,,
AFR261,0.541450796,0.0376849639
AFR262,0.5138412715,0.0379981093
AFR263,0.5772580542,0.0372994162
AFR264,1.2227843783,0.0349836316
AFR265,1.1800990084,0.0348457156
AFR266,1.9197023928,0.042375902
AFR267,1.3440397092,0.0355977864
AFR268,1.3047985226,0.0353636128
AFR269,1.8397613838,0.0411150338
AFR270,4.2233276528,0.0961568219
AFR271,10.0189619313,0.2564167487
AFR274,9.2141359194,0.2338203805
AFR275,5.5406935031,0.1316963578
AFR277,7.7324446149,0.1923624549
AFR279,6.0576510098,0.1458918776
AFR280,5.8657343364,0.1406107229
AFR281,0.1619788474,0.0430499498
AFR282,7.1089277206,0.1749970869
AFR283,8.9676852204,0.2269102223
AFR284,11.1959517894,0.2895270423
AFR285,6.0397815346,0.1453996417
AFR286,7.6484340093,0.1900192744
AFR287,7.4596089608,0.1847563541
AFR288,10.1814020248,0.2609822898
AFR290,9.7633122333,0.2492345589
AFR291,7.7324446149,0.1923624549
AFR292,4.8102109075,0.1118428697
AFR293,7.8184321208,0.1947617675
AFR294,0.4903408664,0.0382752538
AFR295,0.2927629984,0.0409616166
AFR296,0.5177727408,0.0379526901
AFR297,0.7366099808,0.0358832157
AFR298,0.2014463929,0.0423963937
AFR299,0.6786039947,0.0363401016
AFR300,6.4947892491,0.1579620896
AFR301,6.9914159749,0.1717315933
AFR302,9.4330217218,0.2399615252
AFR303,8.5196595064,0.2143613978
AFR304,7.132890432,0.1756632891
AFR305,6.9000537064,0.1691945743
AFR306,4.9266409454,0.1149868418
AFR307,0.2523022888,0.0415835481
AFR308,0.3449149595,0.0401941254
AFR309,9.4330217218,0.2399615252
AFR310,6.7024758384,0.1637138835
AFR311,0.2050555788,0.0423376015
AFR312,8.2488467145,0.2067855225
AFR313,8.4846898578,0.2133827146
AFR314,4.672768026,0.1081436244
AFR317,7.1812924694,0.1770092557
AFR318,8.381745011,0.2105023468
AFR319,4.5759597052,0.1055466441
AFR320,7.5125707631,0.1862319698
AFR322,9.7142604848,0.2478569619
AFR324,0.3864201081,0.0396121706
AFR325,0.7955515875,0.0354911248
AFR326,0.4747574722,0.0384642995
AFR327,7.9663997186,0.1988927605
AFR328,5.1293343232,0.1204803905
AFR329,7.4074037816,0.1833022404
AFR330,8.3480645846,0.2095602145
AFR331,7.8184321208,0.1947617675
AFR333,6.9000537064,0.1691945743
AFR334,7.5663114433,0.1877297159
AFR335,5.7158786991,0.1364958515
AFR336,8.4157387481,0.2114533626
AFR338,4.4933064151,0.1033354711
AFR339,9.4784173416,0.2412355911
AFR342,4.1270154791,0.0936142652
AFR343,8.0892449127,0.2023244342
AFR345,0.1477320442,0.0432905537
AFR346,4.861500176,0.113226729
AFR347,8.4157387481,0.2114533626
AFR348,4.7848337195,0.1111588248
AFR349,7.3051789231,0.1804561375
AFR350,9.2568767621,0.2350192579
AFR351,5.9170836646,0.1420225529
AFR352,6.3367408163,0.1535920447
AFR353,7.4596089608,0.1847563541
AFR355,6.9683603754,0.1710912141
AFR356,0.1727005189,0.0428705003
AFR358,3.8134530724,0.0854173996
AFR359,4.2779519942,0.0976033967
AFR360,0.1619788474,0.0430499498
AFR362,1.6046243173,0.0379525918
AFR363,9.2568767621,0.2350192579
AFR365,8.2816209288,0.2077019576
AFR366,0.4864387834,0.0383222
AFR367,6.8109200096,0.1667210467
AFR368,7.5393423143,0.1869780362
AFR369,7.9363230024,0.1980528483
AFR370,7.1089277206,0.1749970869
AFR371,5.5251762807,0.131271844
AFR372,8.1206124907,0.2032009719
AFR373,8.7368105353,0.2204413539
AFR374,6.9683603754,0.1710912141
AFR375,1.5260341831,0.0371033572
AFR376,2.1891831998,0.0471840039
AFR377,1.8852276051,0.041821738
AFR378,1.4187723832,0.0361344807
AFR379,1.7012193791,0.0391452973
AFR380,1.7230361626,0.0394360391
AFR381,1.7948539014,0.0404452615
AFR382,1.8004372491,0.0405269579
AFR383,4.7346019953,0.1098061692
AFR384,1.2708047854,0.0351879599
AFR385,2.6523720078,0.0569162817
AFR386,1.3391114544,0.0355665492
AFR387,1.0367747408,0.0346890844
AFR388,1.0823970612,0.0346873738
AFR389,1.5364157253,0.0372089963
AFR390,6.7239087467,0.1643080181
AFR391,9.3881831176,0.2387032341
AFR392,6.1852455311,0.1494094534
AFR393,0.1834537401,0.0426919407
AFR394,6.2413228524,0.1509569293
AFR395,3.708354837,0.0827022238
AFR396,0.3001678649,0.0408502594
AFR397,7.5934810882,0.188487092
AFR398,3.3669189096,0.074022546
AFR399,8.1522516528,0.2040852138
AFR400,9.0480027479,0.2291616907
AFR401,4.8229658957,0.1121868505
AFR402,7.0851211192,0.1743353274
AFR403,8.3146917463,0.2086268038
AFR404,7.2800633576,0.1797571403
AFR405,4.8229658957,0.1121868505
AFR409,4.2450795051,0.0967324786
AFR410,8.381745011,0.2105023468
AFR411,7.3559339111,0.1818690271
AFR414,6.6389211861,0.1619527056
AFR415,9.6658584475,0.2464977616
AFR416,4.6240432989,0.1068356052
AFR417,0.2853731063,0.0410735183
AFR418,8.2816209288,0.2077019576
AFR419,6.9454493261,0.1704549516
AFR420,9.0076233272,0.2280297053
AFR421,7.6762234999,0.1907942561
AFR423,4.3558243557,0.0996709674
AFR425,0.2559620791,0.0415263712
AFR426,4.0126468151,0.0906093266
AFR428,6.4149106503,0.155752644
AFR429,10.78181473,0.2778694053
AFR430,1.9428676076,0.0427567971
AFR431,1.0186841079,0.0347031238
AFR432,1.3837068601,0.0358680626
AFR433,1.3145693851,0.0354187959
AFR434,1.2563322897,0.0351209444
AFR435,1.1332483616,0.0347423068
AFR436,1.1054236049,0.0347048349
AFR437,0.9295504111,0.034882586
AFR438,0.9649434277,0.0347894536
AFR439,0.8168347018,0.035367899
AFR440,7.0851211192,0.1743353274
AFR441,0.2050555788,0.0423376015
AFR443,10.3514001363,0.2657617938
AFR444,6.9683603754,0.1710912141
AFR445,4.7221512153,0.1094711732
AFR446,7.9363230024,0.1980528483
AFR447,3.9216636824,0.0882309018
AFR448,1.1472405946,0.0347679045
AFR449,1.2037515207,0.0349170188
AFR450,1.2180168624,0.0349661755
AFR451,0.6662930328,0.0364458867
AFR452,0.6336651339,0.0367408312
AFR453,1.1706807032,0.0348208802
AFR454,1.1753868215,0.0348330361
AFR455,1.8681114127,0.0415524064
AFR456,0.4592402498,0.0386566451
AFR457,1.1519166035,0.0347774642
AFR458,1.0732269174,0.0346838415
AFR459,0.7491605382,0.035793545
AFR460,5.7817237308,0.1383028756
AFR461,5.6672620122,0.1351626902
AFR462,0.337418956,0.0403019987
AFR463,9.5243839904,0.2425258281
AFR464,5.9170836646,0.1420225529
AFR465,6.3367408163,0.1535920447
AFR466,3.1910767214,0.0696557949
AFR468,7.3815782296,0.1825830579
AFR469,6.8552151022,0.1679500663
AFR471,1.7560075177,0.0398896279
AFR474,5.4334317032,0.1287640724
AFR476,7.6762234999,0.1907942561
AFR477,1.8004372491,0.0405269579
AFR478,2.862906313,0.0617581025
AFR479,9.5709362173,0.2438326478
AFR480,7.5125707631,0.1862319698
AFR481,3.0468092869,0.0661387179
AFR482,0.212284662,0.0422203427
AFR483,3.118231112,0.06787185
AFR484,0.1335405685,0.04353263
AFR485,7.3051789231,0.1804561375
AFR486,6.075608296,0.1463866326
AFR487,7.9663997186,0.1988927605
AFR488,7.4074037816,0.1833022404
AFR489,4.5879214193,0.1058671227
AFR490,0.7743917114,0.0356233558
AFR491,0.8944969011,0.0350029669
AFR492,0.8125681509,0.035391811
AFR493,0.8211062399,0.0353443579
AFR494,1.0006825917,0.0347246146
AFR495,1.023198377,0.0346989106
AFR496,0.8296643243,0.0352983968
AFR497,0.8125681509,0.035391811
AFR498,1.1990087551,0.0349016994
AFR499,1.5364157253,0.0372089963
AFR500,0.9872394114,0.0347455484
AFR501,0.7955515875,0.0354911248
AFR502,0.8339508942,0.0352759811
AFR503,0.7033510445,0.0361367275
AFR504,0.7743917114,0.0356233558
AFR505,0.7701743994,0.0356508591
AFR506,0.605352759,0.0370136126
AFR507,0.7241023802,0.0359758612
AFR508,0.4981575547,0.0381820021
AFR509,2.0549534039,0.0446904442
AFR510,6.877565633,0.1685703607
AFR511,6.7239087467,0.1643080181
AFR512,9.3001234254,0.2362324621
AFR513,6.5971572985,0.1607958759
AFR514,8.9676852204,0.2269102223
AFR515,0.137083274,0.0434719762
AFR518,0.1727005189,0.0428705003
AFR519,8.6997107202,0.219402294
AFR520,3.8720794699,0.0869395537
AFR521,5.5251762807,0.131271844
AFR522,3.7748849002,0.0844189228
AFR523,6.6179795793,0.1613725879
AFR525,7.8475502063,0.1955744718
AFR526,7.8769021745,0.196393815
AFR528,5.986691491,0.1439378103
AFR531,5.7322290637,0.1369444128
AFR532,8.3480645846,0.2095602145
AFR533,0.2159045736,0.0421618784
AFR534,3.8524326462,0.0864288736
AFR535,0.2014463929,0.0423963937
AFR536,8.1841671429,0.2049772938
AFR537,6.2225346342,0.1504383611
AFR538,3.8622428545,0.0866837988
AFR540,5.0741740247,0.1189830059
AFR542,4.861500176,0.113226729
AFR543,6.5971572985,0.1607958759
AFR544,6.8109200096,0.1667210467
AFR545,7.3559339111,0.1818690271
AFR546,3.5246829943,0.0780037094
AFR547,7.0614686069,0.1736779537
AFR548,5.9517218423,0.1429754209
AFR549,6.2791915892,0.1520024342
AFR550,4.2017045105,0.0955850819
AFR551,6.075608296,0.1463866326
AFR552,0.2743162131,0.0412423698
AFR553,7.4334131469,0.1840266477
AFR554,5.3735237976,0.1271285786
AFR555,4.8486102142,0.1128787715
AFR556,5.9691648368,0.1434554143
AFR557,5.6672620122,0.1351626902
AFR558,0.2376996703,0.0418134714
AFR559,8.9676852204,0.2269102223
AFR560,,
AFR561,4.7722109076,0.110818744
AFR565,8.5196595064,0.2143613978
AFR566,3.5697427563,0.0791504656
AFR568,5.0063742989,0.1171449125
AFR569,8.1206124907,0.2032009719
AFR570,6.7024758384,0.1637138835
AFR571,6.8109200096,0.1667210467
AFR573,6.7239087467,0.1643080181
AFR574,0.4092595599,0.0393032975
AFR575,0.6013259813,0.0370536598
AFR576,0.3674956723,0.0398742584
AFR577,0.605352759,0.0370136126
AFR578,0.8253827768,0.0353211898
AFR579,0.6499426682,0.03659106
AFR580,0.4169045426,0.0392017569
AFR581,0.5020721779,0.0381357
AFR582,0.6013259813,0.0370536598
AFR583,0.6013259813,0.0370536598
AFR584,1.8454138217,0.0412013555
AFR585,0.8814380413,0.0350549174
AFR586,0.9783046871,0.0347617681
AFR587,0.4476454212,0.0388030064
AFR588,0.549377698,0.0375975891
AFR589,0.6992148806,0.0361698506
AFR590,0.7157876999,0.0360392496
AFR591,0.5652832743,0.0374257275
AFR592,0.9605005087,0.034799569
AFR593,0.5892722033,0.0371753767
AFR594,0.6662930328,0.0364458867
AFR595,0.4169045426,0.0392017569
AFR596,0.7033510445,0.0361367275
AFR597,0.4169045426,0.0392017569
AFR598,0.8597764462,0.0351495289
AFR599,0.3978219907,0.0394569483
AFR600,0.6377277251,0.0367029643
AFR601,0.3262037031,0.0404649438
AFR602,0.846840856,0.0352110189
AFR603,0.7241023802,0.0359758612
AFR604,1.0006825917,0.0347246146
AFR605,0.8040499643,0.035440739
AFR606,0.8684256819,0.0351104929
AFR607,0.6868344044,0.0362710823
AFR608,0.6377277251,0.0367029643
AFR609,7.9064918131,0.1972199039
AFR612,3.4449496408,0.0759847835
AFR613,6.6389211861,0.1619527056
AFR614,4.3222470868,0.0987787164
AFR615,6.0397815346,0.1453996417
AFR616,4.4584479595,0.1024046985
AFR617,8.7742908679,0.2214911973
AFR618,0.1194039923,0.0437761184
AFR619,6.6389211861,0.1619527056
AFR620,0.2195280745,0.0421035255
AFR621,4.9530259004,0.1157005426
AFR622,5.7158786991,0.1364958515
AFR623,5.4485634034,0.1291774296
AFR624,7.7608828938,0.1931558598
AFR625,5.1994765994,0.1223869004
AFR627,6.2982741411,0.152529428
AFR628,9.3001234254,0.2362324621
AFR629,8.1522516528,0.2040852138
AFR630,6.6599834945,0.1625362677
AFR632,3.8524326462,0.0864288736
AFR633,4.9004451314,0.1142786955
AFR634,6.4746553117,0.1574050337
AFR635,3.3327663209,0.0731682157
AFR636,7.7324446149,0.1923624549
AFR637,0.315022765,0.0406292188
AFR639,6.9226810257,0.1698227549
AFR640,8.7368105353,0.2204413539
AFR641,3.8037728008,0.0851665704
AFR643,6.6179795793,0.1613725879
AFR644,0.3411650357,0.0402479855
AFR645,9.0480027479,0.2291616907
AFR647,4.564037018,0.1052273282
AFR648,7.7608828938,0.1931558598
AFR649,7.8184321208,0.1947617675
AFR651,8.2163638305,0.2058773496
AFR652,9.4330217218,0.2399615252
AFR653,8.45005168,0.2124134282
AFR654,6.9000537064,0.1691945743
AFR655,9.3881831176,0.2387032341
AFR657,7.1089277206,0.1749970869
AFR658,7.7042259388,0.1915752853
AFR660,4.6850514002,0.1084736618
AFR661,6.1300157585,0.1478862575
AFR662,5.8487769955,0.1401446876
AFR664,4.3897130103,0.1005726099
AFR665,7.2800633576,0.1797571403
AFR666,4.43539236,0.1017896794
AFR667,9.9145462451,0.2534828362
AFR669,0.1584119361,0.0431099594
AFR670,9.0480027479,0.2291616907
AFR672,0.1512885412,0.0432302623
AFR673,7.0146179601,0.172376141
AFR674,8.8890950862,0.2247076934
AFR675,6.434717205,0.1563003445
AFR676,9.5243839904,0.2425258281
AFR677,1.9370625223,0.042660716
AFR678,8.9676852204,0.2269102223
AFR679,6.8330004417,0.1673336437
AFR680,5.0333434279,0.1178757384
AFR682,8.0581442961,0.2014554699
AFR683,4.2450795051,0.0967324786
AFR686,9.1718892016,0.2326354991
AFR687,0.3788385693,0.0397165054
AFR689,4.8357655599,0.1125321483
AFR690,8.7742908679,0.2214911973
AFR691,6.5558653292,0.159652517
AFR692,5.3439341591,0.1263213971
AFR693,4.3000324263,0.0981890251
AFR694,0.1655492438,0.0429900361
AFR695,9.1718892016,0.2326354991
AFR696,11.3451276201,0.2937279467
AFR697,5.8998869251,0.1415496346
AFR698,3.5246829943,0.0780037094
AFR699,5.6034298147,0.1334137016
GPE1,0.5613003852,0.0374683273
GPE2,0.2340581151,0.0418712504
GPE3,0.5138412715,0.0379981093
GPE4,0.4592402498,0.0386566451
GPE5,1.1565986033,0.0347875401
GPE6,0.6540234061,0.0365543306
GPE7,0.394017409,0.0395085164
GPE8,0.6458664822,0.0366280767
GPE9,1.4339040834,0.0362572692
GPE10,0.8814380413,0.0350549174
GPE11,0.8511476337,0.0351901336
GPE12,1.1990087551,0.0349016994
GPE13,0.9163659095,0.0349245926
GPE14,1.1472405946,0.0347679045
GPE15,0.7157876999,0.0360392496
GPE16,1.1239498823,0.0347277939
GPE17,0.6909565711,0.0362370301
GPE18,0.855459493,0.0351696362
GPE19,0.6827168824,0.0363054402
GPE20,0.6417948378,0.0366653789
GPE21,0.315022765,0.0406292188
GPE22,0.8511476337,0.0351901336
GPE23,0.765961949,0.0356787099
GPE24,0.605352759,0.0370136126
GPE25,0.6909565711,0.0362370301
GPE26,0.6540234061,0.0365543306
GPE27,2.1767746976,0.0469460996
GPE28,0.6093839789,0.0369738311
GPE29,2.6033202593,0.0558196329
GPE30,1.2419168848,0.0350588436
GPE31,0.6215043893,0.0368561003
GPE33,0.4631133825,0.0386082552
GPE34,0.4825408626,0.0383693574
GPE35,0.605352759,0.0370136126
GPE36,0.3187459446,0.0405743149
GPE37,0.7533536545,0.0357643257
